submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5.92156E+15,2021/3/18,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,1,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,0,0
4.78057E+15,2021/3/14,Female,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Distrito Federal,0,0,1,0,0,1,No,Irregularly,1,1,1,0,0,1,0,0,0,1
4.63464E+15,2021/3/13,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some secondary school / high school,I am unemployed,Distrito Federal,1,1,0,0,0,1,No,Irregularly,1,0,0,1,0,0,0,1,0,1
4.52175E+15,2021/3/15,Male,26 to 35 years old,City center or metropolitan area,Prefer not to answer,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,1,0,1,0,1,No,Irregularly,0,0,1,1,0,1,0,1,0,0
5.19121E+15,2021/3/15,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Some university or college,"I work full-time, either as an employee or self-employed",Distrito Federal,1,1,0,1,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,0
5.11321E+15,2021/3/28,Male,18 to 25 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",Some secondary school / high school,I am a student,Distrito Federal,0,1,1,1,1,0,Every day,Irregularly,1,1,1,1,1,0,1,0,1,1
5.21338E+15,2021/3/13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",Distrito Federal,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,1,1,1,0
4.54834E+15,2021/3/22,Female,18 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,1,0,1,1,2 days,Irregularly,0,0,0,1,1,1,1,1,1,1
5.50658E+15,2021/3/31,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,I am unemployed,Distrito Federal,1,1,1,0,0,1,1 day,Irregularly,1,1,0,1,1,0,0,1,1,0
5.00676E+15,2021/3/14,Female,36 to 45 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,0,1,No,Irregularly,0,0,1,0,1,1,0,1,0,0
6.57294E+15,2021/3/15,Female,18 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,I am unemployed,Distrito Federal,1,0,0,0,0,1,No,Irregularly,0,0,1,1,1,1,0,1,0,1
6.70026E+15,2021/3/13,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,None of the above,Distrito Federal,1,1,1,1,0,1,No,Irregularly,1,1,1,0,0,0,0,1,0,1
5.99913E+15,2021/3/13,Female,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,I am unemployed,Distrito Federal,1,1,1,1,0,1,No,Irregularly,1,1,1,0,0,0,0,1,0,1
5.83389E+15,2021/3/25,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Distrito Federal,1,1,1,0,0,1,No,Irregularly,1,0,1,0,0,0,1,1,1,0
6.65278E+15,2021/3/18,Female,18 to 25 years old,Rural,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am a student,Distrito Federal,0,1,0,0,0,1,No,Irregularly,1,0,0,0,1,0,0,0,0,1
6.56473E+15,2021/3/13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,0,0,0,1,No,Irregularly,1,1,1,1,1,1,1,1,1,1
6.1619E+15,2021/3/14,Male,18 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student,Distrito Federal,0,0,0,1,0,0,No,Irregularly,0,0,0,0,0,0,0,0,0,0
4.50639E+15,2021/3/14,Female,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,1,0,1,1,1,No,Irregularly,1,1,1,0,0,1,1,1,1,1
5.91595E+15,2021/3/13,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,I am unemployed,Distrito Federal,0,1,1,1,0,1,No,Irregularly,1,1,1,0,0,1,0,1,1,1
5.62151E+15,2021/3/16,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,1,1,No,Irregularly,1,0,1,1,1,1,0,0,0,0
4.99531E+15,2021/9/27,Male,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,None of the above,Miranda,1,1,0,0,0,1,No,Irregularly,1,0,1,0,0,0,0,1,0,1
5.1538E+15,2021/3/30,Male,Under 18,Suburban/Peri-urban,"I can afford food, but nothing else",Some secondary school / high school,I am a student,Miranda,0,0,0,0,0,0,No,Irregularly,1,0,0,1,1,0,0,0,0,0
4.65595E+15,2021/3/29,Male,18 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student,Miranda,1,1,1,1,0,1,No,Irregularly,1,0,1,1,0,1,0,1,1,1
5.72702E+15,2021/9/27,Female,18 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Miranda,0,1,0,1,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,0
5.13533E+15,2021/9/27,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,1,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,0
6.74555E+15,2021/9/27,Female,Over 45 years old,City center or metropolitan area,Prefer not to answer,Some secondary school / high school,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,0,1,No,Irregularly,1,0,1,1,0,1,0,1,0,0
6.14396E+15,2021/3/17,Female,18 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,1
6.19471E+15,2021/4/23,Male,18 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Miranda,0,1,0,0,1,1,No,Irregularly,1,0,1,1,1,1,1,1,1,0
5.67588E+15,2021/3/13,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,Irregularly,1,0,1,1,1,0,1,1,0,0
5.21116E+15,2021/3/13,Female,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,"I do housework, fulfilling domestic tasks, looking after children",Miranda,0,1,0,0,1,1,No,Irregularly,1,0,1,1,1,1,1,0,0,1
4.65275E+15,2021/3/27,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,1,0,1,No,Irregularly,0,0,1,0,1,1,0,0,0,1
5.94435E+15,2021/9/27,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am a student,Miranda,1,1,0,0,0,1,No,Irregularly,1,0,1,1,0,1,0,1,0,1
5.90998E+15,2021/3/25,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Primary school completed,"I do housework, fulfilling domestic tasks, looking after children",Miranda,1,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,0,0
4.64709E+15,2021/3/13,Male,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,0,0,1,1,1,0,0,1,0,0
6.07063E+15,2021/3/26,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,1,1,1,1,No,Irregularly,1,1,1,0,0,0,1,1,0,1
4.96894E+15,2021/3/13,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Miranda,0,0,0,0,0,1,Every day,Irregularly,1,1,0,1,0,1,0,0,0,1
5.48453E+15,2021/3/22,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,I am a student and I work part-time,Miranda,1,1,1,0,1,1,Every day,Irregularly,0,0,0,1,1,0,1,1,1,1
6.46948E+15,2021/3/20,Male,36 to 45 years old,Rural,I cannot afford enough food for my family,Primary school completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,1,1,0,1
5.37631E+15,2021/4/1,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I do housework, fulfilling domestic tasks, looking after children",Bolívar,0,1,0,0,0,0,No,Irregularly,0,1,0,0,0,0,1,1,0,0
5.54122E+15,2021/3/13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am a student and I work part-time,Lara,1,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,0
5.28427E+15,2021/3/20,Female,18 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Bolívar,0,0,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,1
4.59144E+15,2021/4/1,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Lara,0,0,0,0,0,0,1 day,Irregularly,1,1,1,1,1,1,0,0,1,1
5.76178E+15,2021/4/1,Male,18 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Bolívar,1,1,1,1,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,1
6.5865E+15,2021/3/24,Female,18 to 25 years old,Rural,I cannot afford enough food for my family,Some university or college,"I work part-time, either as an employee or self-employed",Lara,1,1,0,1,1,1,No,Irregularly,1,1,1,0,1,1,1,1,1,1
6.63377E+15,2021/3/14,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am retired,Distrito Federal,0,0,0,0,0,0,No,Irregularly,0,0,0,1,1,1,0,0,0,0
5.63417E+15,2021/3/14,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,0,Every day,Irregularly,1,0,0,1,0,0,0,1,0,1
6.67529E+15,2021/3/13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Bolívar,1,1,1,1,0,1,2 days,Irregularly,1,0,1,0,0,1,1,1,0,0
5.97726E+15,2021/3/31,Male,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Bolívar,1,1,1,1,1,1,No,Irregularly,0,0,1,0,0,0,1,1,1,0
5.33026E+15,2021/3/14,Female,18 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,1,0,1,No,Irregularly,1,0,0,1,1,1,0,1,1,1
6.25698E+15,2021/3/13,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Distrito Federal,1,1,1,0,1,1,2 days,Irregularly,1,1,1,1,1,1,1,1,1,1
4.80001E+15,2021/3/26,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Lara,0,0,0,0,0,1,No,Irregularly,1,0,0,0,0,1,0,1,0,1
6.09511E+15,2021/3/17,Female,Under 18,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Prefer not to answer,I am a student,Bolívar,1,0,1,1,1,1,No,Irregularly,0,0,0,0,1,1,0,1,0,0
6.52473E+15,2021/3/13,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Bolívar,1,1,1,0,0,1,No,Irregularly,1,1,1,1,1,0,0,0,0,1
6.57594E+15,2021/9/27,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Bolívar,0,1,1,1,0,1,No,Irregularly,1,1,1,0,0,0,1,1,0,1
6.22596E+15,2021/3/24,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Lara,1,0,0,0,0,1,No,Irregularly,0,0,0,1,0,0,0,1,0,0
4.95962E+15,2021/3/18,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,0,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
4.95804E+15,2021/3/15,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,0,0
5.28332E+15,2021/4/1,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,1,1,0,0,No,Irregularly,1,1,1,0,1,1,0,1,0,1
5.14061E+15,2021/9/27,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Bolívar,1,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,0,0,1
6.04797E+15,2021/3/13,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,1,1,No,Irregularly,1,0,0,0,1,0,1,0,1,0
5.95493E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some secondary school / high school,I am doing community or military service,Bolívar,1,1,0,0,0,1,No,Irregularly,1,1,1,0,1,1,0,1,0,1
5.58573E+15,2021/3/13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,0,1,0,0,0,1,No,Irregularly,0,0,1,0,0,1,0,1,0,0
6.05634E+15,2021/3/15,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,0,0,0,0,0,No,Irregularly,1,0,1,0,1,1,0,1,0,1
6.10301E+15,2021/3/14,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,"I do housework, fulfilling domestic tasks, looking after children",Distrito Federal,1,1,1,0,0,0,2 days,Irregularly,1,0,1,1,1,1,1,1,1,0
5.65728E+15,2021/3/13,Male,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Post-graduate education,"I work full-time, either as an employee or self-employed",Lara,0,1,1,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,0,1
5.86221E+15,2021/3/25,Male,Under 18,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Lara,0,1,1,1,1,1,Every day,Irregularly,1,0,0,1,1,1,0,1,1,1
